movement_id,startX,startY,endX,endY,deltaX,deltaY,distance,duration,velocity
22,759,364,762,364,3,0,3.0,0.0,0
23,762,364,763,364,1,0,1.0,0.0,0
24,763,364,765,363,2,-1,2.236,0.0,0
25,765,363,767,363,2,0,2.0,0.0,0
26,767,363,767,363,0,0,0.0,0.0,0
27,767,363,767,363,0,0,0.0,0.0,0
28,767,363,767,363,0,0,0.0,0.0,0
29,767,363,768,363,1,0,1.0,0.001,992.03
30,768,363,768,364,0,1,1.0,0.0,0
31,768,364,767,367,-1,3,3.162,0.0,0
32,767,367,766,369,-1,2,2.236,0.0,0
33,766,369,766,372,0,3,3.0,0.0,0
34,766,372,766,378,0,6,6.0,0.0,0
35,766,378,766,384,0,6,6.0,0.0,0
36,766,384,766,387,0,3,3.0,0.0,0
37,766,387,766,388,0,1,1.0,0.0,0
38,766,388,766,388,0,0,0.0,0.0,0
39,766,388,766,390,0,2,2.0,0.0,0
40,766,390,766,396,0,6,6.0,0.0,0
41,766,396,766,401,0,5,5.0,0.0,0
42,766,401,766,404,0,3,3.0,0.0,0
43,766,404,766,405,0,1,1.0,0.0,0
44,766,405,765,412,-1,7,7.071,0.0,0
45,765,412,765,420,0,8,8.0,0.0,0
46,765,420,765,425,0,5,5.0,0.0,0
47,765,425,765,427,0,2,2.0,0.0,0
48,765,427,764,426,-1,-1,1.414,0.0,0
49,764,426,763,426,-1,0,1.0,0.0,0
50,763,426,762,424,-1,-2,2.236,0.0,0
51,762,424,761,421,-1,-3,3.162,0.0,0
52,761,421,757,416,-4,-5,6.403,0.0,0
53,757,416,753,411,-4,-5,6.403,0.0,0
54,753,411,752,410,-1,-1,1.414,0.0,0
55,752,410,753,412,1,2,2.236,0.0,0
56,753,412,755,413,2,1,2.236,0.0,0
57,755,413,764,430,9,17,19.235,0.0,0
58,764,430,772,444,8,14,16.125,0.0,0
59,772,444,779,460,7,16,17.464,0.0,0
60,779,460,783,469,4,9,9.849,0.0,0
61,783,469,784,470,1,1,1.414,0.0,0
62,784,470,785,473,1,3,3.162,0.0,0
63,785,473,786,473,1,0,1.0,0.0,0
64,786,473,786,475,0,2,2.0,0.0,0
65,786,475,787,476,1,1,1.414,0.0,0
66,787,476,787,477,0,1,1.0,0.0,0
1,131,1,164,22,33,21,39.115,0.0,0
2,164,22,203,44,39,22,44.777,0.0,0
3,203,44,245,72,42,28,50.478,0.0,0
4,245,72,585,283,340,211,400.151,0.0,0
5,585,283,613,292,28,9,29.411,0.0,0
6,613,292,635,302,22,10,24.166,0.0,0
7,635,302,671,316,36,14,38.626,0.0,0
8,671,316,700,328,29,12,31.385,0.0,0
9,700,328,728,338,28,10,29.732,0.0,0
10,728,338,754,349,26,11,28.231,0.0,0
11,754,349,779,361,25,12,27.731,0.0,0
12,779,361,802,372,23,11,25.495,0.0,0
13,802,372,819,383,17,11,20.248,0.0,0
14,819,383,826,388,7,5,8.602,0.0,0
15,826,388,827,388,1,0,1.0,0.0,0
16,827,388,828,388,1,0,1.0,0.0,0
17,828,388,829,389,1,1,1.414,0.0,0
18,829,389,831,391,2,2,2.828,0.0,0
19,831,391,833,394,2,3,3.606,0.0,0
20,833,394,836,398,3,4,5.0,0.0,0
21,836,398,837,400,1,2,2.236,0.0,0
22,837,400,838,401,1,1,1.414,0.0,0
23,838,401,838,400,0,-1,1.0,0.0,0
24,838,400,837,400,-1,0,1.0,0.0,0
25,837,400,832,390,-5,-10,11.18,0.0,0
26,832,390,826,380,-6,-10,11.662,0.0,0
27,826,380,821,372,-5,-8,9.434,0.0,0
28,821,372,818,365,-3,-7,7.616,0.0,0
29,818,365,817,363,-1,-2,2.236,0.0,0
30,817,363,817,363,0,0,0.0,0.0,0
31,817,363,817,363,0,0,0.0,0.0,0
32,817,363,817,363,0,0,0.0,0.0,0
33,817,363,817,364,0,1,1.0,0.0,0
34,817,364,817,364,0,0,0.0,0.0,0
35,817,364,817,370,0,6,6.0,0.0,0
36,817,370,818,378,1,8,8.062,0.0,0
37,818,378,818,382,0,4,4.0,0.0,0
38,818,382,818,393,0,11,11.0,0.0,0
39,818,393,818,402,0,9,9.0,0.0,0
40,818,402,818,408,0,6,6.0,0.0,0
41,818,408,820,414,2,6,6.325,0.0,0
42,820,414,820,415,0,1,1.0,0.0,0
43,820,415,820,417,0,2,2.0,0.0,0
44,820,417,820,418,0,1,1.0,0.0,0
45,820,418,820,420,0,2,2.0,0.0,0
46,820,420,819,421,-1,1,1.414,0.0,0
47,819,421,818,423,-1,2,2.236,0.0,0
48,818,423,818,428,0,5,5.0,0.0,0
49,818,428,818,433,0,5,5.0,0.0,0
50,818,433,818,440,0,7,7.0,0.0,0
51,818,440,818,444,0,4,4.0,0.0,0
52,818,444,818,447,0,3,3.0,0.0,0
53,818,447,818,448,0,1,1.0,0.0,0
54,818,448,818,450,0,2,2.0,0.0,0
55,818,450,818,450,0,0,0.0,0.0,0
56,818,450,818,451,0,1,1.0,0.0,0
57,818,451,817,453,-1,2,2.236,0.0,0
58,817,453,817,455,0,2,2.0,0.0,0
59,817,455,815,460,-2,5,5.385,0.0,0
60,815,460,814,462,-1,2,2.236,0.0,0
61,814,462,813,462,-1,0,1.0,0.0,0
62,813,462,812,463,-1,1,1.414,0.0,0
63,812,463,812,464,0,1,1.0,0.0,0
1,181,15,352,102,171,87,191.859,0.0,0
2,352,102,453,143,101,41,109.005,0.0,0
3,453,143,547,177,94,34,99.96,0.0,0
4,547,177,780,267,233,90,249.778,0.0,0
5,780,267,809,277,29,10,30.676,0.0,0
6,809,277,827,284,18,7,19.313,0.0,0
7,827,284,840,290,13,6,14.318,0.0,0
8,840,290,856,300,16,10,18.868,0.0,0
9,856,300,862,304,6,4,7.211,0.0,0
10,862,304,863,304,1,0,1.0,0.0,0
11,863,304,864,306,1,2,2.236,0.0,0
12,864,306,864,308,0,2,2.0,0.0,0
13,864,308,865,312,1,4,4.123,0.0,0
14,865,312,866,316,1,4,4.123,0.0,0
15,866,316,872,325,6,9,10.817,0.0,0
16,872,325,877,334,5,9,10.296,0.0,0
17,877,334,877,340,0,6,6.0,0.0,0
18,877,340,877,341,0,1,1.0,0.0,0
19,877,341,876,344,-1,3,3.162,0.0,0
20,876,344,872,350,-4,6,7.211,0.0,0
21,872,350,870,353,-2,3,3.606,0.0,0
22,870,353,866,356,-4,3,5.0,0.0,0
23,866,356,864,357,-2,1,2.236,0.0,0
24,864,357,858,361,-6,4,7.211,0.0,0
25,858,361,854,364,-4,3,5.0,0.0,0
26,854,364,849,368,-5,4,6.403,0.0,0
27,849,368,844,371,-5,3,5.831,0.0,0
28,844,371,843,372,-1,1,1.414,0.0,0
29,843,372,842,372,-1,0,1.0,0.0,0
30,842,372,842,372,0,0,0.0,0.0,0
31,842,372,842,372,0,0,0.0,0.0,0
32,842,372,842,372,0,0,0.0,0.0,0
33,842,372,841,372,-1,0,1.0,0.0,0
34,841,372,840,375,-1,3,3.162,0.0,0
35,840,375,839,381,-1,6,6.083,0.0,0
36,839,381,838,388,-1,7,7.071,0.0,0
37,838,388,838,394,0,6,6.0,0.0,0
38,838,394,838,396,0,2,2.0,0.0,0
39,838,396,837,397,-1,1,1.414,0.0,0
40,837,397,836,401,-1,4,4.123,0.0,0
41,836,401,834,402,-2,1,2.236,0.0,0
42,834,402,834,403,0,1,1.0,0.0,0
43,834,403,833,404,-1,1,1.414,0.0,0
44,833,404,832,406,-1,2,2.236,0.0,0
45,832,406,830,410,-2,4,4.472,0.0,0
46,830,410,827,413,-3,3,4.243,0.0,0
47,827,413,826,416,-1,3,3.162,0.0,0
48,826,416,826,416,0,0,0.0,0.0,0
49,826,416,825,416,-1,0,1.0,0.0,0
50,825,416,826,416,1,0,1.0,0.0,0
51,826,416,826,418,0,2,2.0,0.0,0
52,826,418,826,422,0,4,4.0,0.0,0
53,826,422,824,436,-2,14,14.142,0.0,0
54,824,436,821,447,-3,11,11.402,0.0,0
55,821,447,820,454,-1,7,7.071,0.0,0
56,820,454,818,460,-2,6,6.325,0.0,0
57,818,460,818,462,0,2,2.0,0.0,0
58,818,462,818,464,0,2,2.0,0.0,0
59,818,464,818,466,0,2,2.0,0.0,0
60,818,466,817,467,-1,1,1.414,0.0,0
1,227,132,256,162,29,30,41.725,0.0,0
2,256,162,322,217,66,55,85.913,0.0,0
3,322,217,484,326,162,109,195.256,0.0,0
4,484,326,511,338,27,12,29.547,0.0,0
5,511,338,533,344,22,6,22.804,0.0,0
6,533,344,549,347,16,3,16.279,0.0,0
7,549,347,556,348,7,1,7.071,0.0,0
8,556,348,558,348,2,0,2.0,0.0,0
9,558,348,559,348,1,0,1.0,0.0,0
10,559,348,560,348,1,0,1.0,0.0,0
11,560,348,565,349,5,1,5.099,0.0,0
12,565,349,575,352,10,3,10.44,0.0,0
13,575,352,590,352,15,0,15.0,0.0,0
14,590,352,607,349,17,-3,17.263,0.0,0
15,607,349,625,343,18,-6,18.974,0.0,0
16,625,343,642,339,17,-4,17.464,0.0,0
17,642,339,658,335,16,-4,16.492,0.0,0
18,658,335,677,335,19,0,19.0,0.0,0
19,677,335,694,335,17,0,17.0,0.0,0
20,694,335,705,336,11,1,11.045,0.0,0
21,705,336,712,337,7,1,7.071,0.0,0
22,712,337,718,338,6,1,6.083,0.0,0
23,718,338,724,340,6,2,6.325,0.0,0
24,724,340,733,341,9,1,9.055,0.0,0
25,733,341,745,347,12,6,13.416,0.0,0
26,745,347,763,353,18,6,18.974,0.0,0
27,763,353,772,356,9,3,9.487,0.0,0
28,772,356,778,358,6,2,6.325,0.0,0
29,778,358,780,360,2,2,2.828,0.0,0
30,780,360,782,361,2,1,2.236,0.0,0
31,782,361,786,364,4,3,5.0,0.0,0
32,786,364,786,364,0,0,0.0,0.0,0
33,786,364,788,364,2,0,2.0,0.0,0
34,788,364,788,364,0,0,0.0,0.0,0
35,788,364,788,364,0,0,0.0,0.0,0
36,788,364,788,365,0,1,1.0,0.0,0
37,788,365,787,371,-1,6,6.083,0.0,0
38,787,371,786,380,-1,9,9.055,0.0,0
39,786,380,784,389,-2,9,9.22,0.0,0
40,784,389,784,391,0,2,2.0,0.0,0
41,784,391,784,393,0,2,2.0,0.0,0
42,784,393,784,396,0,3,3.0,0.0,0
43,784,396,784,396,0,0,0.0,0.0,0
44,784,396,784,397,0,1,1.0,0.0,0
45,784,397,784,400,0,3,3.0,0.0,0
46,784,400,784,403,0,3,3.0,0.0,0
47,784,403,784,404,0,1,1.0,0.0,0
48,784,404,784,406,0,2,2.0,0.0,0
49,784,406,782,408,-2,2,2.828,0.0,0
50,782,408,782,409,0,1,1.0,0.0,0
51,782,409,781,412,-1,3,3.162,0.0,0
52,781,412,781,415,0,3,3.0,0.0,0
53,781,415,781,417,0,2,2.0,0.0,0
54,781,417,780,418,-1,1,1.414,0.0,0
55,780,418,780,419,0,1,1.0,0.0,0
56,780,419,780,420,0,1,1.0,0.0,0
57,780,420,779,420,-1,0,1.0,0.0,0
58,779,420,779,422,0,2,2.0,0.0,0
59,779,422,779,428,0,6,6.0,0.0,0
60,779,428,779,444,0,16,16.0,0.0,0
61,779,444,779,462,0,18,18.0,0.0,0
62,779,462,781,479,2,17,17.117,0.0,0
63,781,479,785,488,4,9,9.849,0.0,0
64,785,488,786,493,1,5,5.099,0.0,0
65,786,493,787,497,1,4,4.123,0.0,0
66,787,497,787,496,0,-1,1.0,0.0,0
67,787,496,787,494,0,-2,2.0,0.0,0
68,787,494,787,492,0,-2,2.0,0.0,0
69,787,492,786,487,-1,-5,5.099,0.0,0
70,786,487,786,484,0,-3,3.0,0.0,0
71,786,484,785,481,-1,-3,3.162,0.0,0
72,785,481,784,480,-1,-1,1.414,0.0,0
73,784,480,783,479,-1,-1,1.414,0.0,0
74,783,479,783,478,0,-1,1.0,0.0,0
1,122,3,247,77,125,74,145.262,0.0,0
2,247,77,286,101,39,24,45.793,0.001,45299.485
3,286,101,328,126,42,25,48.877,0.0,0
4,328,126,556,266,228,140,267.552,0.0,0
5,556,266,573,274,17,8,18.788,0.0,0
6,573,274,587,280,14,6,15.232,0.0,0
7,587,280,608,291,21,11,23.707,0.0,0
8,608,291,626,300,18,9,20.125,0.0,0
9,626,300,642,306,16,6,17.088,0.0,0
10,642,306,645,307,3,1,3.162,0.0,0
11,645,307,647,307,2,0,2.0,0.0,0
12,647,307,648,307,1,0,1.0,0.0,0
13,648,307,650,308,2,1,2.236,0.0,0
14,650,308,657,310,7,2,7.28,0.0,0
15,657,310,668,313,11,3,11.402,0.0,0
16,668,313,680,316,12,3,12.369,0.0,0
17,680,316,689,316,9,0,9.0,0.0,0
18,689,316,694,316,5,0,5.0,0.0,0
19,694,316,701,316,7,0,7.0,0.0,0
20,701,316,710,318,9,2,9.22,0.0,0
21,710,318,725,323,15,5,15.811,0.0,0
22,725,323,735,327,10,4,10.77,0.0,0
23,735,327,746,332,11,5,12.083,0.0,0
24,746,332,757,339,11,7,13.038,0.0,0
25,757,339,770,345,13,6,14.318,0.0,0
26,770,345,782,351,12,6,13.416,0.0,0
27,782,351,791,356,9,5,10.296,0.0,0
28,791,356,792,356,1,0,1.0,0.0,0
29,792,356,794,357,2,1,2.236,0.0,0
30,794,357,796,360,2,3,3.606,0.0,0
31,796,360,799,364,3,4,5.0,0.0,0
32,799,364,799,364,0,0,0.0,0.0,0
33,799,364,799,364,0,0,0.0,0.0,0
34,799,364,799,364,0,0,0.0,0.0,0
35,799,364,799,365,0,1,1.0,0.0,0
36,799,365,799,368,0,3,3.0,0.0,0
37,799,368,799,370,0,2,2.0,0.0,0
38,799,370,798,374,-1,4,4.123,0.0,0
39,798,374,797,375,-1,1,1.414,0.0,0
40,797,375,796,378,-1,3,3.162,0.0,0
41,796,378,796,380,0,2,2.0,0.0,0
42,796,380,795,383,-1,3,3.162,0.0,0
43,795,383,794,388,-1,5,5.099,0.0,0
44,794,388,793,392,-1,4,4.123,0.0,0
45,793,392,792,394,-1,2,2.236,0.0,0
46,792,394,792,395,0,1,1.0,0.0,0
47,792,395,791,397,-1,2,2.236,0.0,0
48,791,397,790,400,-1,3,3.162,0.0,0
49,790,400,789,403,-1,3,3.162,0.0,0
50,789,403,789,404,0,1,1.0,0.0,0
51,789,404,788,408,-1,4,4.123,0.0,0
52,788,408,786,412,-2,4,4.472,0.0,0
53,786,412,785,418,-1,6,6.083,0.0,0
54,785,418,785,419,0,1,1.0,0.0,0
55,785,419,784,419,-1,0,1.0,0.0,0
56,784,419,783,418,-1,-1,1.414,0.0,0
57,783,418,781,416,-2,-2,2.828,0.001,2834.038
58,781,416,781,419,0,3,3.0,0.0,0
59,781,419,782,421,1,2,2.236,0.0,0
60,782,421,783,429,1,8,8.062,0.0,0
61,783,429,783,434,0,5,5.0,0.0,0
62,783,434,784,436,1,2,2.236,0.0,0
63,784,436,785,439,1,3,3.162,0.0,0
64,785,439,786,442,1,3,3.162,0.0,0
65,786,442,787,445,1,3,3.162,0.0,0
66,787,445,787,446,0,1,1.0,0.0,0
67,787,446,787,448,0,2,2.0,0.0,0
68,787,448,787,450,0,2,2.0,0.0,0
69,787,450,787,454,0,4,4.0,0.0,0
70,787,454,787,457,0,3,3.0,0.0,0
71,787,457,787,458,0,1,1.0,0.0,0
72,787,458,787,460,0,2,2.0,0.0,0
73,787,460,787,461,0,1,1.0,0.0,0
74,787,461,787,462,0,1,1.0,0.0,0
75,787,462,787,463,0,1,1.0,0.0,0
76,787,463,787,465,0,2,2.0,0.0,0
77,787,465,787,466,0,1,1.0,0.0,0
78,787,466,786,466,-1,0,1.0,0.0,0
1,256,11,330,51,74,40,84.119,0.0,0
2,330,51,482,142,152,91,177.158,0.0,0
3,482,142,529,169,47,27,54.203,0.0,0
4,529,169,570,195,41,26,48.549,0.0,0
5,570,195,598,213,28,18,33.287,0.0,0
6,598,213,629,233,31,20,36.892,0.0,0
7,629,233,645,243,16,10,18.868,0.0,0
8,645,243,656,252,11,9,14.213,0.0,0
9,656,252,662,256,6,4,7.211,0.0,0
10,662,256,663,257,1,1,1.414,0.0,0
11,663,257,664,258,1,1,1.414,0.0,0
12,664,258,665,258,1,0,1.0,0.0,0
13,665,258,666,260,1,2,2.236,0.0,0
14,666,260,670,261,4,1,4.123,0.0,0
15,670,261,672,262,2,1,2.236,0.001,2281.379
16,672,262,674,263,2,1,2.236,0.0,0
17,674,263,679,267,5,4,6.403,0.0,0
18,679,267,689,277,10,10,14.142,0.0,0
19,689,277,701,292,12,15,19.209,0.0,0
20,701,292,715,309,14,17,22.023,0.0,0
21,715,309,727,324,12,15,19.209,0.0,0
22,727,324,738,338,11,14,17.804,0.0,0
23,738,338,750,351,12,13,17.692,0.0,0
24,750,351,762,365,12,14,18.439,0.0,0
25,762,365,772,377,10,12,15.62,0.0,0
26,772,377,776,383,4,6,7.211,0.0,0
27,776,383,778,387,2,4,4.472,0.0,0
28,778,387,779,390,1,3,3.162,0.0,0
29,779,390,781,394,2,4,4.472,0.0,0
30,781,394,782,396,1,2,2.236,0.0,0
31,782,396,783,398,1,2,2.236,0.0,0
32,783,398,785,400,2,2,2.828,0.0,0
33,785,400,785,401,0,1,1.0,0.0,0
34,785,401,784,399,-1,-2,2.236,0.0,0
35,784,399,783,397,-1,-2,2.236,0.0,0
36,783,397,782,392,-1,-5,5.099,0.0,0
37,782,392,780,384,-2,-8,8.246,0.0,0
38,780,384,780,378,0,-6,6.0,0.0,0
39,780,378,779,373,-1,-5,5.099,0.0,0
40,779,373,779,372,0,-1,1.0,0.0,0
41,779,372,778,372,-1,0,1.0,0.0,0
42,778,372,778,372,0,0,0.0,0.0,0
43,778,372,778,372,0,0,0.0,0.0,0
44,778,372,778,372,0,0,0.0,0.0,0
45,778,372,778,372,0,0,0.0,0.0,0
46,778,372,777,372,-1,0,1.0,0.0,0
47,777,372,777,372,0,0,0.0,0.0,0
48,777,372,777,373,0,1,1.0,0.0,0
49,777,373,776,376,-1,3,3.162,0.0,0
50,776,376,776,377,0,1,1.0,0.0,0
51,776,377,773,380,-3,3,4.243,0.0,0
52,773,380,773,386,0,6,6.0,0.0,0
53,773,386,771,392,-2,6,6.325,0.0,0
54,771,392,770,397,-1,5,5.099,0.0,0
55,770,397,770,399,0,2,2.0,0.0,0
56,770,399,770,400,0,1,1.0,0.0,0
57,770,400,770,403,0,3,3.0,0.0,0
58,770,403,770,407,0,4,4.0,0.0,0
59,770,407,770,412,0,5,5.0,0.0,0
60,770,412,770,414,0,2,2.0,0.0,0
61,770,414,770,415,0,1,1.0,0.0,0
62,770,415,770,417,0,2,2.0,0.0,0
63,770,417,770,418,0,1,1.0,0.0,0
64,770,418,770,425,0,7,7.0,0.0,0
65,770,425,770,432,0,7,7.0,0.0,0
66,770,432,770,443,0,11,11.0,0.0,0
67,770,443,770,452,0,9,9.0,0.0,0
68,770,452,771,458,1,6,6.083,0.0,0
69,771,458,774,465,3,7,7.616,0.0,0
70,774,465,778,474,4,9,9.849,0.0,0
71,778,474,780,482,2,8,8.246,0.0,0
72,780,482,781,484,1,2,2.236,0.0,0
73,781,484,781,484,0,0,0.0,0.0,0
74,781,484,781,484,0,0,0.0,0.0,0
75,781,484,781,483,0,-1,1.0,0.0,0
1,162,0,204,23,42,23,47.885,0.0,0
2,204,23,296,75,92,52,105.679,0.0,0
3,296,75,541,210,245,135,279.732,0.0,0
4,541,210,577,232,36,22,42.19,0.0,0
5,577,232,736,343,159,111,193.912,0.0,0
6,736,343,748,350,12,7,13.892,0.0,0
7,748,350,758,356,10,6,11.662,0.0,0
8,758,356,766,361,8,5,9.434,0.0,0
9,766,361,775,367,9,6,10.817,0.0,0
10,775,367,777,368,2,1,2.236,0.0,0
11,777,368,778,369,1,1,1.414,0.0,0
12,778,369,780,370,2,1,2.236,0.0,0
13,780,370,782,372,2,2,2.828,0.0,0
14,782,372,790,376,8,4,8.944,0.0,0
15,790,376,796,380,6,4,7.211,0.0,0
16,796,380,797,380,1,0,1.0,0.0,0
17,797,380,797,379,0,-1,1.0,0.0,0
18,797,379,797,380,0,1,1.0,0.0,0
19,797,380,797,383,0,3,3.0,0.0,0
20,797,383,796,388,-1,5,5.099,0.0,0
21,796,388,793,397,-3,9,9.487,0.0,0
22,793,397,788,406,-5,9,10.296,0.0,0
23,788,406,786,411,-2,5,5.385,0.0,0
24,786,411,786,411,0,0,0.0,0.0,0
25,786,411,786,412,0,1,1.0,0.0,0
26,786,412,786,413,0,1,1.0,0.0,0
27,786,413,786,414,0,1,1.0,0.0,0
28,786,414,785,417,-1,3,3.162,0.0,0
29,785,417,784,420,-1,3,3.162,0.0,0
30,784,420,782,422,-2,2,2.828,0.0,0
31,782,422,782,425,0,3,3.0,0.0,0
32,782,425,780,429,-2,4,4.472,0.0,0
33,780,429,780,430,0,1,1.0,0.0,0
34,780,430,780,433,0,3,3.0,0.0,0
35,780,433,780,435,0,2,2.0,0.0,0
36,780,435,783,441,3,6,6.708,0.0,0
37,783,441,784,442,1,1,1.414,0.0,0
38,784,442,784,444,0,2,2.0,0.0,0
39,784,444,785,444,1,0,1.0,0.0,0
40,785,444,786,446,1,2,2.236,0.0,0
41,786,446,786,447,0,1,1.0,0.0,0
42,786,447,786,448,0,1,1.0,0.0,0
43,786,448,788,452,2,4,4.472,0.0,0
44,788,452,793,459,5,7,8.602,0.0,0
45,793,459,798,468,5,9,10.296,0.0,0
46,798,468,802,474,4,6,7.211,0.0,0
47,802,474,804,476,2,2,2.828,0.0,0
1,185,11,219,24,34,13,36.401,0.0,0
2,219,24,296,54,77,30,82.638,0.0,0
3,296,54,423,105,127,51,136.858,0.0,0
4,423,105,497,134,74,29,79.48,0.0,0
5,497,134,562,163,65,29,71.176,0.0,0
6,562,163,614,185,52,22,56.462,0.0,0
7,614,185,639,197,25,12,27.731,0.0,0
8,639,197,657,205,18,8,19.698,0.0,0
9,657,205,664,210,7,5,8.602,0.0,0
10,664,210,666,213,2,3,3.606,0.0,0
11,666,213,668,215,2,2,2.828,0.0,0
12,668,215,670,217,2,2,2.828,0.0,0
13,670,217,672,220,2,3,3.606,0.0,0
14,672,220,676,226,4,6,7.211,0.0,0
15,676,226,682,229,6,3,6.708,0.0,0
16,682,229,686,232,4,3,5.0,0.0,0
17,686,232,688,232,2,0,2.0,0.0,0
18,688,232,689,232,1,0,1.0,0.0,0
19,689,232,691,233,2,1,2.236,0.0,0
20,691,233,693,235,2,2,2.828,0.0,0
21,693,235,698,240,5,5,7.071,0.0,0
22,698,240,704,253,6,13,14.318,0.0,0
23,704,253,710,266,6,13,14.318,0.0,0
24,710,266,722,284,12,18,21.633,0.0,0
25,722,284,731,297,9,13,15.811,0.0,0
26,731,297,739,308,8,11,13.601,0.0,0
27,739,308,746,316,7,8,10.63,0.0,0
28,746,316,749,323,3,7,7.616,0.0,0
29,749,323,753,330,4,7,8.062,0.0,0
30,753,330,756,336,3,6,6.708,0.0,0
31,756,336,760,341,4,5,6.403,0.0,0
32,760,341,762,346,2,5,5.385,0.0,0
33,762,346,763,350,1,4,4.123,0.0,0
34,763,350,763,351,0,1,1.0,0.0,0
35,763,351,765,356,2,5,5.385,0.0,0
36,765,356,769,360,4,4,5.657,0.0,0
37,769,360,773,364,4,4,5.657,0.0,0
38,773,364,776,364,3,0,3.0,0.0,0
39,776,364,778,364,2,0,2.0,0.0,0
40,778,364,778,364,0,0,0.0,0.0,0
41,778,364,778,364,0,0,0.0,0.001,0.0
42,778,364,778,364,0,0,0.0,0.0,0
43,778,364,778,363,0,-1,1.0,0.0,0
44,778,363,777,363,-1,0,1.0,0.0,0
45,777,363,777,361,0,-2,2.0,0.0,0
46,777,361,776,356,-1,-5,5.099,0.0,0
47,776,356,771,347,-5,-9,10.296,0.0,0
48,771,347,762,330,-9,-17,19.235,0.0,0
49,762,330,754,316,-8,-14,16.125,0.0,0
50,754,316,751,309,-3,-7,7.616,0.0,0
51,751,309,750,308,-1,-1,1.414,0.0,0
52,750,308,749,308,-1,0,1.0,0.0,0
53,749,308,749,310,0,2,2.0,0.0,0
54,749,310,749,313,0,3,3.0,0.0,0
55,749,313,750,325,1,12,12.042,0.0,0
56,750,325,752,332,2,7,7.28,0.0,0
57,752,332,754,338,2,6,6.325,0.0,0
58,754,338,754,345,0,7,7.0,0.0,0
59,754,345,755,359,1,14,14.036,0.0,0
60,755,359,758,374,3,15,15.297,0.0,0
61,758,374,763,396,5,22,22.561,0.0,0
62,763,396,770,414,7,18,19.313,0.0,0
63,770,414,774,423,4,9,9.849,0.0,0
64,774,423,775,426,1,3,3.162,0.0,0
65,775,426,775,428,0,2,2.0,0.0,0
66,775,428,775,428,0,0,0.0,0.0,0
67,775,428,775,431,0,3,3.0,0.0,0
68,775,431,775,432,0,1,1.0,0.0,0
69,775,432,775,433,0,1,1.0,0.0,0
70,775,433,775,434,0,1,1.0,0.0,0
71,775,434,775,431,0,-3,3.0,0.0,0
72,775,431,775,429,0,-2,2.0,0.0,0
73,775,429,775,427,0,-2,2.0,0.0,0
74,775,427,773,417,-2,-10,10.198,0.0,0
75,773,417,771,411,-2,-6,6.325,0.0,0
76,771,411,770,404,-1,-7,7.071,0.0,0
77,770,404,766,395,-4,-9,9.849,0.0,0
78,766,395,766,394,0,-1,1.0,0.0,0
79,766,394,765,397,-1,3,3.162,0.0,0
80,765,397,763,405,-2,8,8.246,0.0,0
81,763,405,763,419,0,14,14.0,0.0,0
82,763,419,763,433,0,14,14.0,0.0,0
83,763,433,764,440,1,7,7.071,0.0,0
84,764,440,765,442,1,2,2.236,0.0,0
85,765,442,766,444,1,2,2.236,0.0,0
86,766,444,767,444,1,0,1.0,0.0,0
87,767,444,767,445,0,1,1.0,0.0,0
88,767,445,767,447,0,2,2.0,0.0,0
89,767,447,767,452,0,5,5.0,0.0,0
90,767,452,767,456,0,4,4.0,0.0,0
91,767,456,768,460,1,4,4.123,0.0,0
92,768,460,768,463,0,3,3.0,0.0,0
93,768,463,768,464,0,1,1.0,0.0,0
94,768,464,768,467,0,3,3.0,0.0,0
95,768,467,768,468,0,1,1.0,0.0,0
96,768,468,768,469,0,1,1.0,0.0,0
97,768,469,768,471,0,2,2.0,0.0,0
98,768,471,768,472,0,1,1.0,0.0,0
1,128,0,183,30,55,30,62.65,0.001,62386.608
2,183,30,213,47,30,17,34.482,0.0,0
3,213,47,249,69,36,22,42.19,0.0,0
4,249,69,331,116,82,47,94.515,0.0,0
5,331,116,524,248,193,132,233.823,0.0,0
6,524,248,580,291,56,43,70.605,0.0,0
7,580,291,629,331,49,40,63.253,0.0,0
8,629,331,644,344,15,13,19.849,0.0,0
9,644,344,655,352,11,8,13.601,0.0,0
10,655,352,659,355,4,3,5.0,0.0,0
11,659,355,661,356,2,1,2.236,0.0,0
12,661,356,663,357,2,1,2.236,0.0,0
13,663,357,666,360,3,3,4.243,0.0,0
14,666,360,673,367,7,7,9.899,0.0,0
15,673,367,680,376,7,9,11.402,0.0,0
16,680,376,686,383,6,7,9.22,0.0,0
17,686,383,692,386,6,3,6.708,0.0,0
18,692,386,694,386,2,0,2.0,0.0,0
19,694,386,697,386,3,0,3.0,0.0,0
20,697,386,701,386,4,0,4.0,0.0,0
21,701,386,708,384,7,-2,7.28,0.0,0
22,708,384,714,383,6,-1,6.083,0.0,0
23,714,383,720,381,6,-2,6.325,0.0,0
24,720,381,727,380,7,-1,7.071,0.0,0
25,727,380,735,380,8,0,8.0,0.0,0
26,735,380,740,380,5,0,5.0,0.0,0
27,740,380,743,380,3,0,3.0,0.0,0
28,743,380,744,379,1,-1,1.414,0.0,0
29,744,379,744,379,0,0,0.0,0.0,0
30,744,379,744,379,0,0,0.0,0.0,0
31,744,379,744,379,0,0,0.0,0.0,0
32,744,379,742,377,-2,-2,2.828,0.0,0
33,742,377,742,374,0,-3,3.0,0.0,0
